,profileIdHashed,Position,Company,position_type,company_type,,,,
1219,5a5995731aee4a45db0c7a51840d224962bbf5c0,Life Cycle Manager,Atea Danmark,,,,,,
1220,019b58f96b41ef1e1dec55601b212e5238f28676,"Director, Talent Acquisition",Iterable,,,,,,
1221,f7dc93987ad98a605de5d3a6157b20b047f0dc77,"Talent Acquisition, Principal",Atlassian,,,,,,
1222,90c600deb8bdf5ac9775e11aae088672b71d395a,Business Analyst Intern,Cisco,,,,,,
1223,872cee15d5b5577f04520eca621242d418014587,"Senior Manager, Integrated Change Management",Lenovo,,,,,,
1224,e340c74ee4ac09e9f7197430e06ccab87cc421dd,Professor,University of Maryland College Park,,,,,,
1225,4e3f27e72fb1a9b24a4b183e70ab7caeb95f6522,Digital Experiences Program Manager,Apple,,,,,,
1226,803e06a16ab0b8de33d13e453136af3fd7c59d6e,Finance Director,Amazon.com,,,,,,
1227,2efe4fcaa1c71718e915c8a86e6f33d7c32de7ec,Vice President of Finance and Administration,"Deacom, Inc.",,,,,,
1228,4c4d9df0e0053df0e2515089a67f835537904b88,Account Representative,Converge,,,,,,
1229,b631b53d5b2fb55dba1a587b5f627c68137d96ca,Operations Director,Deschutes Land Trust,,,,,,
1230,f8d1b10d9bd74792744394407e2df60a3e8fa5e4,Shareholder,Ogletree Deakins,,,,,,
1231,6dbb3deececf3acea9b77f221689161cfea758f2,Aquaponics Research Coordinator,University of Maryland,,,,,,
1232,8dd7b63afe45af64673cb835f5f7183db86421de,Founder,Aleatoric Technologies,,,,,,
1233,808397579c70fdd863b760da7d7ee679fedf2b9b,Director Of Partnerships,DeSanti,,,,,,
1234,f8018b627f04978d2508a0990b2202554369cf6d,Co-founder,Simiotics,,,,,,
1235,1d61670391ae98e1a4b43fd5f64cfe6c9994c114,Head of Strategy,Saturn Cloud,,,,,,
1236,a3b747a792c1b4abab40fb13e9bf394adf2430bd,,,,,,,,
1237,a332f8b8ddd27809142c56f6dec93aff995fe3ee,"Co-Founder, CTO","Good Rabbits, Inc.",,,,,,
1238,624fc18a98d243f1fe92244f0cecab57f9eefad2,Student Success Manager,Holberton School,,,,,,
1239,8bacee1acb0161ce3b35d2afffa4cae2187398a1,Business and Insurance Regulatory Attorney,"Michelle Slater Law, LLC",,,,,,
1240,6816a1276957c265bd1450ae9af953e3f4dd43a0,Founder & CEO,Techtonica,,,,,,
1241,f9be5e245feb28063a36cf09e26f09399c80c32c,Sr. Technical Recruiter,Build.com,,,,,,
1242,f52831826ec6b6d03841777559a88a8e3addc9c1,Customer Service Administrator (CSA),Jabil,,,,,,
1243,4c96d24a05efb22d9a84ac6cd3faaf4ac8bb3322,Director of Research and Development,Aioi Insurance Services USA,,,,,,
1244,2b548ed63a71378ec4c372f16774feaef48df4a9,Chief Technology Officer,ProxnostiX-Uk,,,,,,
1245,e1d71dd5682828f9d10603e1d2501a3b34d6bf9e,Chief Executive Officer,BI Brainz Group,,,,,,
1246,c1f74236634f6e69c38e2d0a186dd6d68a2fa097,Digital Supply Chain Sr Mgr,Nike,,,,,,
1247,57d615b723ecb6fead40d31a8bc6b0ef4b00d8ce,Partner,SixBerries Ltd,,,,,,
1248,5e0ebd2868a534660d2c4d7c791cd7661885c0ff,Mechanical Engineer/Materials Engineer,NASA Goddard Space Flight Center,,,,,,
1249,855cc7bf496506238bc2dffc6b7cadc7bc0e6572,President JR International,JR Automation - A Hitachi Group Company,,,,,,
1250,74deab705565da4a3548d3aacb6807d9eb8666bf,Business Development Representative,Clients First Business Solutions,,,,,,
1251,273eeeaa074531bb9476f50ce0656f86ba215956,Operations Manager,Varitron ,,,,,,
1252,f56d0f0e045103ac44f3ce71cc40315bfaad63e3,Business Strategist,The Young Trust,,,,,,
1253,254a1599549441b22cbfa273dd2b519ec2ea5e37,Principal Sales Engineer,Amplitude,,,,,,
1254,b6a0a1dd57d683fa25877c395aedca0c329c2f0f,Founder & Managing Partner,EnoV8 Mobile,,,,,,
1255,03c6064c9eb56b1fc8c6374cbd44e9dab3343e1c,hiking guide,Beijing Hikers,,,,,,
1256,27c7d7b71c16d4343313e8c5729770fc8abe08e5,A Business Owner at International Business in Consulting and A International Tourist Guide,International Business and  Education,,,,,,
1257,15efae424007b255f05fa349ff6246d20bc68c27,"Adjunct Professor, Entrepreneurial Studies - Networking Skills & Public Relations",Grand Canyon University,,,,,,
1258,8fa8c22df05f0a230e621f39436b7cd0abcc5e23,Business Initiatives Consultant,Wells Fargo,,,,,,
1259,535344034c58581fd4956c577cd268d679ccab86,Business Relationship Manager,Poly,,,,,,
1260,67891ed9ed4ed5231de98582f8e549233ca075fc,Director of Program Operations,Cyemptive Technologies Inc,,,,,,
1261,0969d09198516461f9388cab935f3ad18ce608bf,New Business Development Manager - Intellectual Property Sales,HP,,,,,,
1262,f716e6ad01fff4482abf785ccd931592bce7e8b8,Owner,Jake and Son Electric,,,,,,
1263,f4cc1e7164c9a72587941b8f894448d47a061601,Senior Product Marketing Manager,LinkedIn,,,,,,
1264,d04732073618e3a0a5bb052679b677d6e345ab5e,People & Culture Manager,City of Napa,,,,,,
1265,7823d3a725649191dd240f2ef344ac35c44b07cb,Chief Executive Officer,"profecyINTEL, LLC",,,,,,
1266,81d6e23300f606dca556dd0f8d60499531510db3,Co-Owner/Director of Operations,New2youlx,,,,,,
1267,25f607e7784bdd399d76f6048517d38bc072b246,Contract Technical Recruiter,Cinch Home Services,,,,,,
1268,e3238460c9a3c291d6ff1664d3b15e9cc587e093,Recruiting Manager (Facebook Reality Labs),Facebook,,,,,,
1269,9286c4f7b1a434fc28d4ed274269f8ca873e116d,Contract and Consulting Chief Financial Officer,Molly Singer Associates,,,,,,
1270,869b688d4c9abf8225b2eba625759580f364c60a,Reporter,Beyond Borders Gazette,,,,,,
1271,ad68dc1251e9bedfc5a9a3419aae89752a293490,Senior Director ,Flex,,,,,,
1272,d8c94f3ef79128046ab5881dea98ee980e50030a,Regional Director,Dimensional Fund Advisors,,,,,,
1273,9475af4e57a75fd9eecb4d7e8003339d0caeb774,Software Engineer,Microsoft,,,,,,
1274,acb686a83524c05fe0e860c5f23af3423d88ad3d,Co-Founder and Managing Director,Montijo Mouton Consulting,,,,,,
1275,d4d694ad88c6ae062a23ce00f763eabec280000f,Talent Acquisition,Cloudinary,,,,,,
1276,1a1cce737f29230a352710fd1cbf6132079648f3,"Senior Director, Marketing & Communications, Core Services Engineering & Operations",Microsoft,,,,,,
1277,f68e0545c5dd35aa6b2fcbffb89e94b2899f5858,"Senior Data Scientist, Instructor","Galvanize - San Francisco, SoMa",,,,,,
1278,46b87d7bfdc9fdcd6d8ad37b70d1c7ba2ae595f9,"Director, Machine Learning GTM and Field Engineering",Cloudera,,,,,,
1279,536ebd374075b3c10befea3e834ec6103ce98a2d,Founder & CEO,AugustusMax,,,,,,
1280,2b380ec82e74e65c624f52c72246b20d1938b9e1,Chief Imagination Officer,DisruptionTalk,,,,,,
1281,4db0ef53e218b97c18558428baf6ecb2291daf26,Software Engineer,Airro,,,,,,
1282,066d93f02e3b7fea437d2114c0ee53eea2fc03be,Director Of Strategy & Operations,AgileDT,,,,,,
1283,a0934eed325e1e1faae74fdd5c2d737177fa4a06,Director Services Geo Parts & Global Fulfillment,Lenovo,,,,,,
1284,7963cffbf0ca74178407d866e092d5d30212127c,Director Global Supply Chain,TransActÂ® Technologies,,,,,,
1285,41008d896c5b2b18c1f6f38905098caf9ad596cb,Director Of Operations,Astreya,,,,,,
1286,d35629306f6279a415944a71a88c802dea3cc2b2,Head Of Partner Programs,EmpInfo,,,,,,
1287,5002ddb43bb4030e3c6e1175c4ea3ced5fc0e848,Solutions Architect,Wipro Limited,,,,,,
1288,6a78bd85df60e18b913f0c9f78e0156be0bd258e,"Manager, Developer Relations",Autonomic,,,,,,
1289,82913c69230e8ebffebbb5bab60b2bcafe7c945f,COMMUNITY RELATIONS SPECIALIST ð¸ Program Management ð¸ Employee Engagement ð¸ Philanthropy,Kaiser Permanente,,,,,,
1290,ae3cea8e793a556ac7d5783fe0bf1015c0d50123,Academic Advisor ,NC State College of Engineering,,,,,,
1291,6ecf29f24a197bc0d38a19c61e5fd8e7a5dff217,Director Of Development,Handheld,,,,,,
1292,4ef2dfa990b35d942f0e81fa256e2e7f72a84d10,Research And Development Engineer,"Pixie Dust Technologies, Inc.",,,,,,
1293,351d4c93eaa3e5555eb02543347489c961178876,Founder,Code Red Flag,,,,,,
1294,5e5776cc24fcc45d6a6a0a8e51fb5723eff9a176,"VP of Engineering, Laser Science",Masimo Corporation,,,,,,
1295,388654f041fe5cbc5fc3c456d1ddc0bae15476db,Program Manager,Facebook,,,,,,
1296,6a40f50d458aa13d97ac3b23542d35cb151df8bd,Managed Print Services,Hewlett-Packard,,,,,,
1297,f7016288ee3d2d68a41bad484df43e9b11357f99,General Manager - Worldwide AI and HPC Solutions and Sales,Intel Corporation,,,,,,
1298,dead1acd0db7b7927b37f13ec07782b30c2761f6,Consultant and Business Owner,Natalie Beard Consulting LLC,,,,,,
1299,21bffd30fdd8c2a5746a4d5bc3a2dab81a86d5b4,Consultant and Business Developer,Accepted.com,,,,,,
1300,9c1cd0e9f70a38db62e5924c247eede98e55c598,Finance consultant,"VASTSEA Consultants Co.,Ltd.",,,,,,
1301,2d374fcfd7e719979c50416412020c70af79395b,Frontend Engineer,"Theorem, LLC",,,,,,
1302,256dfb3fbfaeb4e3326fe238c9c58272ff78e8f7,Business Owner,The Inspired Life,,,,,,
1303,3b77475edb4e29972dabc32054f65f3738082f75,Founder & Project Director,Slum & Rural Innovation Project,,,,,,
1304,6d136db36083737848f6c05a97b96e03921bcaf0,Senior Developement Engineer,Gooch & Housego,,,,,,
1305,d348e65605679de4bc02027550f008e5aa30274d,CFO,NioCorp Developments Ltd.,,,,,,
1306,7fe932922572f12456a8e556aa6db26034b6a7a1,Operations Project Manager,Jabil,,,,,,
1307,d56db6d86b14ce213c964b44467cbee3ea541d1c,Senior Vice President Sales Business Development,ATI,,,,,,
1308,58822fc75a6e32be7e77e2901593282228bbdfa7,Head of Talent,Reinventure Group,,,,,,
1309,83568df26608e12ab2ba2b19f37433326e17c4a2,Managing Partner,Better Organizations by Design,,,,,,
1310,4b7066dae1d8ed9e20119b566b65ba944d931245,Designer / Visionnaire,"nFiniZign, LLC",,,,,,
1311,8138a674c4860add53f15dda0b8240b67a67234b,äººäºç»ç,å¹¿å·å¸å·¥ä¸å»ºç­å·¥ç¨æéå¬å¸,,,,,,
1312,0e2f43bc9c25d1dcc20cbee317ceff85c2787400,Executive Sales Director,T-Mobile,,,,,,
1313,078db4cd8ea4109048b68efee741465bcd69bcb3,COO,Summer Search,,,,,,
1314,77d7b0d83851da0c83ed8568ee4d7b06493af7f8,"Sr Manager, Supply Chain for Hyperscale PRC",Lenovo,,,,,,
1315,973e392b66f6d56f5bbd7e0cc567cfc89be3dda0,VP of Enterprise Sales - CPaaS,8x8,,,,,,
1316,c986889fc7c7bc25f040204fceb7b4535917d81a,Executive Assistant,JENESSE CENTER INC,,,,,,
1317,c2f3fd0eb9925e03492cd609450e71133b49bcd4,Senior Design Recruiter,Amazon Web Services (AWS),,,,,,
1318,faf1aadf687912d4106da50629039f45cbf8ccc2,"Sr Manager, IT Operations Support Services",TiVo,,,,,,
1319,c14f48baa518ea8aaa2eab4e05715fba1947c9a5,Principal,The Talent Everest,,,,,,
1320,eb0577cf0fad71b052cfcf052694207695335bf4,Data Reporting Analyst,Central JD FinTech,,,,,,
1321,5216bb6b6d5718ad460ed0e85d0c765289d86835,Research Engineer,Cloudera,,,,,,
1322,a3056053e0b1056ef2ae45ea73e782466fa414ab,CEO and Co-founder,Pyxeda AI,,,,,,
1323,b8dd0776ef03c19f3783f001ea9693b131e2dd7c,Machine Learning Intern,Fero.Ai,,,,,,
1324,2e7041437a4f765d762e89f872e07ce6e5628af5,Executive search consultant,"HireIO, Inc.",,,,,,
1325,ca306406722ce9c18d93556bf1fd53008913baff,Postdoctoral Scholar,UCLA Fielding School of Public Health,,,,,,
1326,02ac97b458d5e7855f429a0c5a6c7181d6366182,GM ,Flex,,,,,,
1327,0534cb8fdfe881e2b8c227c88c03b72d1d5c65b0,User Experience Researcher,LinkedIn,,,,,,
1328,ff2b062eb5fae29b06a96a0d0f178a4e390dbf9f,Lead Data Scientist,Salesforce,,,,,,
1329,59fe066113ab2e9d24f758569fdbe1a087ba6e4b,Principal Engineer,Synopsys' Optical Solutions Group,,,,,,
1330,ce452caab0d75de93c42f931cfdd8202a1a8ac8e,Sr. Data Analyst,Linden Lab,,,,,,
1331,1002f88a7aa1d628dbda8bcf273d0aff302011ca,General Partner,Journey Venture Partners,,,,,,
1332,2d45d17094e1be48e8de1677cc5a6a1f1e822af8,Partner,NW Bailey,,,,,,
1333,7d77e77b55e346b8ed35ebf1c88a56728fd9600e,Engineering Manager,Twitch,,,,,,
1334,1b41ee30ee68dee34079947fba73a72a8d06b524,Workforce Development Director,"Mission Neighborhood Centers, Inc.",,,,,,
1335,6e613c187d40037d2f8c8aaa5722cd57d838affe,Past President,Rotary Club of Riverside Sunrise,,,,,,
1336,236900c3ee04c838603ba3de84e1a59a83d0fc12,Quality Assurance & Metrics | Partner Management | Information Security,CWG PLC,,,,,,
1337,aeedbc04035dad979036091753872809f16579c2,Vice President Of Engineering (We are hiring),"Adapdix, Inc.",,,,,,
1338,c4a2373c723d9c4513593ca2aa551a82b9e86b16,Senior Machine Learning Engineer,Quicken Loans,,,,,,
1339,5a18f1b123897715f1a1f59ae07de161f770854a,Associate Lecturer,University of Applied Sciences and Arts Dortmund,,,,,,
1340,4da681f6b65e34ae9132978c5bb001907b2460f4,Security Operations Manager,Dropbox,,,,,,
1341,cdd9fe107f56553eb9ccdf694ddfe8a56c226464,Visiting Researcher,Mila - Quebec Artificial Intelligence Institute,,,,,,
1342,24290a0392cb07f02e1ff07d98bd756efa9830cd,Account Manager - Australia & New Zealand,RIMES Technologies,,,,,,
1343,54778dadd1d5b7017a4faa844c70b2fab7777a5d,Research Intern,Stanford,,,,,,
1344,04155f5683c54e39da3e3488ecfa81f1d2ec36ca,Product Manager: IoT Predictive Analytics,"Material Handling Systems, Inc.",,,,,,
1345,db7094baf51420a6d63e3d376e280ba0ecf83132,HR Member,Hacking HR,,,,,,
1346,bc75cc6c0e22ad3fa2633034e9ded4a7f8c3aef7,Finance Manager,Clay  Cooley VW Richardson ,,,,,,
1347,d3a66ca617ff9616035a523d16b83a5fd948c87f,Strategic Partnerships Lead,Chevron,,,,,,
1348,266da748fe5dfdbe33bf8aa75e36b6269808f483,Machine Learning Engineer/Data Scientist,Apple,,,,,,
1349,5ff2fca8751aa6a0f7b2837d548b71b153809ef1,Chair Of The Board ,Onyxx Energy Solutions ,,,,,,
1350,db706b4c78e4f9d97e6bf7d0bd7ac7f6cdeee3c0,Sales Manager,EasyLogic B.V.,,,,,,
1351,93e0013d081cf562ef7e467f14aaea7fb09dab3a,AI Engineer,Umbo Computer Vision,,,,,,
1352,7d59b340356a5f927c72ee2f244b3659854eea60,Chairman,PayCruiser,,,,,,
1353,9dfafff8859ba3589149ba2f1814013d213c4af8,Data Engineering & Data Science Technical Sourcer | Product Analytics,Facebook,,,,,,
1354,e1a4fbc3949217e69c8e361445668c0e0d50f130,Data Engineer,Pure Storage,,,,,,
1355,258db3009e9537fde1f46cf3b8530cf661cff0a3,"VP, WW Sales Operations and Strategy",Lenovo,,,,,,
1356,843f11dc461bb405dba4de7a4c6263d76549060e,Asssistant,Hewlett Packard Company,,,,,,
1357,7a6b46890a01d9b737a592e6598af1250dfb7be1,"Co-Founder, CEO",Black Cultural Events,,,,,,
1358,3d3a651090c5c1981dc38bfb7389d630142f225d,Executie Assistant to Superintendent,Centennial School DIstrict 28J,,,,,,
1359,3c71bd91665269d1e8767f68fa1628ae64289744,Customer Operations Manager,Cloudera,,,,,,
1360,88479939bca522578571ed533f839bb15a8cd3f1,Portfolio Manager,Verition Fund Management,,,,,,
1361,c834d8bb769cc34b53aa5e76835ce269299f3457,Director of Product Management SHIELD,NVIDIA,,,,,,
1362,4bbd2279df39c29e0e3ebc10ba706c4c4e50cb17,Composer,Musics Avatar,,,,,,
1363,685c10e24515c75e054cae3bfc0bc5820e59955c,Director of Finance,Energy Trust of Oregon,,,,,,
1364,fab8be7ddc41c19152e56bcaafa9045be9818610,Professor,Norfolk State University,,,,,,
1365,6bfe467c6939be43907d6b819968add576b95ef1,Head of Analytics,McDonald's,,,,,,
1366,9d375bf3b420a1eb64df3bec0e452796211f6be4,"Director, Business Operations - Silicon Valley",TEKsystems,,,,,,
1367,03ccdc67e3e6f94501bb4c8245c6af7a3bebd9d7,CEO and Founder,iMagine-it-Tech,,,,,,
1368,9aae58394bbb488eec5015169645f9a54f70b2e9,Co-Founder,Hewani Data,,,,,,
1369,f00f85eb97f2fd285edd30a4f6cd559b258618c4,Vice President of Operations & Human Resources ,ShelterBox USA,,,,,,
1370,bd116095ab796e3dc59d75578a184068c5b7a1cb,Regional Sales Director: TOLA,Cloudera,,,,,,
1371,cf4c522964ac9fde0c295cb73824607e3f19fb91,Product Business Manager,HP,,,,,,
1372,b51ea9c3e08b01962348b03d077cbe019b9557a3,"Chief Financial Officer & VP, Administration",The Max Foundation,,,,,,
1373,126ea5bf176655678cb57e8ec24fa028d643f07a,Hardware Architect - Next Generation and HPC/AI Platforms,Lenovo,,,,,,
1374,ab444020f140bd9832966f068407e4ad844c9549,R & D Engineer,Hewlett-Packard,,,,,,
1375,879820730384a6630345cad4510204654a8f4f83,Emerging Companies & Venture Capital (ECVC),Perkins Coie LLP,,,,,,
1376,0850d66f0745b28c0911d1037af7babf0b32a1fc,Storage I/O and Interconnect Architect,Cray Inc.,,,,,,
1377,4cc1a5ab1f65b2f64c0a48bdfea8c060e0c2746f,Chief Scientist,Shadow Data Inc,,,,,,
1378,ef540cf84eec6438ed9dae56b1ace23e783a4a14,OEM Segment Sr. Manager ,Lenovo,,,,,,
1379,595d8e4b9c371e365e16c626819e0c6df0250a88,Semi Retired,Self Employed,,,,,,
1380,82d2236d80c4e386a565ca257496356fdd031bb5,Director of Operations,Synergy Global Housing,,,,,,
1381,ffeaaaee30d9c0ae3ba2b3a802758f0f19f4607a,Global Product Marketing Manager Leader,Honeywell,,,,,,
1382,fe5d67a2916de5ab52bee7ccf0ba332b1849b92f,LATAM Region Managing Director,Kodak Alaris,,,,,,
1383,39b21af59664be77ea1bebcd449b90042f846ff2,Director - Operations,UrpanTech,,,,,,
1384,db0c2d59e0d769ca862dafed5f476c762eac3bc9,Senior Product Manager,"Boku, Inc.",,,,,,
1385,6dc5213286b280c15f459b02f38d615dff415e50,Software Engineer,Truss,,,,,,
1386,28bfcf7c54dc5289e2edbe7885609db60859c7d5,Senior Account Manager,CorGTA Inc.,,,,,,
1387,4a78361cfe24cfe7280f01ee5737f476f27cd812,Chief Technology Officer,CloudKarya,,,,,,
1388,ce53da15b2810fe8645c223331c45ad9e8a712c1,Acting Americas Marketing Manager,Amino Communications,,,,,,
1389,6906fb16b7986ed38e3712dc7277621891c73e92,Chrome Product Planning,HP,,,,,,
1390,52f5e4c5f48afe6873d514928633c055dee1d8d9,Principal Experience Designer,RAB Lighting,,,,,,
1391,b1527762aed471fce8a3736e91169a40f89b0e6b,Managing Director Of Operations,KIPP Texas Public Schools - Austin,,,,,,
1392,17dff5d59472a284ac80844840f9d8e960859ec8,Partner,Trammell International Group,,,,,,
1393,1eb2f4a0ed585fc7e892c57b9ea7a11d58a230cb,Senior Project Manager - Strategy & Finance,Total EV Charge,,,,,,
1394,ab646b56c4d2d8b6d683fa5f7df26f012edb44d9,Growth Markets and Global Strategy Leader,Freescale Semiconductor,,,,,,
1395,955f7b8d9f90ae56f4d947732a1cf3a45c34fb5d,English Medium Teacher,ADEC Abu Dhabi Education Council,,,,,,
1396,12be511da6d360f94da69ccbdb8479a0a307708e,Sr Infrastructure Engineer,PLAYSTUDIOS,,,,,,
1397,16eb866df22bdd874c4b95de25419cf61348fe06,Director Of Business Development and Fundraising,Velo Labs (DBA Lattis),,,,,,
1398,4b73d21bc3ea5d608119dd0e261ff0445a208c6a,"Business Development, OEM Solutions",Dell EMC,,,,,,
1399,af9f17c991ff5c102398f392207ae66634c5b27c,Founder,Awakening Vector,,,,,,
1400,6d3892363df4f6c4a98a2781fb900fd83fcaf3cb,"Executive Director and General Manager, Consumer Business, Lenovo Asia Pacific",Lenovo,,,,,,
1401,3c7b58e58a66ba7314dc04ad96b063a08058469a,CEO,Peter Feldenheimer & Associates,,,,,,
1402,b077525166f30ce1796dd65c8608250b04666122,External Consultant,Edgewater Capital Partners,,,,,,
1403,7fa1516c763ad77a2e171bea3cf6dae3590ca6a3,"Chair, Department of Chemical and Biomolecular Engineering",U. of Maryland,,,,,,
1404,a04aab25a2248155d920faa81f209b47587a6801,Director Of Technical Operations,InSilixa,,,,,,
1405,3c01268731e8a65135ba4b68977263f477245aa7,"Vice President, Strategy",Motivo Engineering,,,,,,
1406,56bef9279d99c59afd9c0af1801c539380a35b0f,Marketing Manager,FedEx Services,,,,,,
1407,428c2d2871517eae702d7591fc71092fe7407623,Managing Partner,"Retail NXI, Inc.",,,,,,
1408,603859260c48f514884ab9227c3f3a7bd63a5b40,Director for Africa,Thunderbird School of Global Management,,,,,,
1409,6a14914bf66aa8c04e4b8261b148667218e469e4,Senior Data Engineer,KPMG Deutschland,,,,,,
1410,ef0fa6e07956b1b667ab7a467e01085551e2036e,TV & Advanced Media Product Specialist,Google,,,,,,
1411,cbb89f7450d02b98c453f3b08cc930d385a23f78,Senior Vice President Business Development,Alphonso Inc.,,,,,,
1412,2cc10f6c2ed75b497276d7613db46e155b84a45a,Principal Architect,Pacific Gas and Electric Company,,,,,,
1413,9d84640eda86ffe530eb15a6cac2d7543e91647e,Exhibition Specialist,New-Fields,,,,,,
1414,bb303c45005ead27af9bb2d47349fd1001f5cefe,Owner at Pie and Donut Analytics,Self Employed,,,,,,
1415,b5ca44dfae81b21e1788c31f6bbf350f1b89e94e,Director Software Engineering,eBay,,,,,,
1416,57fd06395089766a66009678581fad402a60e15d,Marketing Manager,Savex Technologies Pvt. Ltd,,,,,,
1417,27557d544c5af5d99ea5e6b743960a12028f5537,Founder and Coach,Kingdom Professionals Coaching,,,,,,
1418,307a2dc827e278e26a1d72775a9ff4869d32843b,Founder and CEO,"Megh Computing, Inc. ",,,,,,
1419,3f76dd9ee5c0bb879d8dbb73eaed5760821e12ff,Senior Technical Recruiter,Active Soft Inc,,,,,,
1420,89cbad2afef0418c727c7551b2a6ae29a6fd1d60,Vice President Corporate Business Development,Volaris Group,,,,,,
1421,e41de8046fd619b739257aa194ba5b3f5c0b306f,Injection Mold Maker and Plastic Injection Molding Manufacturing,"Stebro Mold Co., Ltd",,,,,,
1422,d793c676d3c75cce5a62be20639ade4702a5c083,Consultant,Deloitte U.S. India offices,,,,,,
1423,30d65f2e1932af5aa08459b00ff72ebf3ff2b7c2,Maintenance Planner,Greater Cleveland RTA,,,,,,
1424,a4ec62d95dd17b9d632b3b3c2a2e275170aa6e9c,"Senior Director, R&D",D&K Engineering,,,,,,
1425,87f2d280ca04c8c37c5e81a46b8eb378b6783a8d,Data Scientist - Venture Capital,UnitedHealth Group,,,,,,
1426,9cda718dcdcbffdd01f4db8ea61f9cf83d7e5d8d,CEO,Coseer,,,,,,
1427,58cb2dea06ebd203e0cb1b8e9daeef0815e1013d,Head of Direct Investments,Stash Storage,,,,,,
1428,1b58b7cad19d227d856684422b2c24eb7a7c2b02,COO,New Incentives,,,,,,
1429,2895f7d8c6e40327fbbd34b58b7f32122f1af33b,Data Scientist,"TrueCar, Inc.",,,,,,
1430,affa4f909fd99c0bca7d01660ec21c7a9705e335,Recruitment-IT/Non IT,Compunnel Staffing,,,,,,
1431,85b9466ab92feca912d43397c1aad92cb701b1e9,Software Application Developper,Transport Canada - Transports Canada,,,,,,
